4284724844;4291011329;6;0;2023-12-07 11:16:21.457811;30;;130;10779460.00
4285019046;4284586493;8;0;2023-12-07 11:16:21.457811;30;;131;4282844450.00
4285982691;4286004197;10;0;2023-12-07 11:16:21.457811;30;;131;4292142513.00
4286268354;4286049515;12;0;2023-12-07 11:16:21.457811;30;;132;4288733146.00
4286100726;4286045527;14;0;2023-12-07 11:16:21.457811;30;;132;4293957691.00
4294874896;10846888;0;0;2023-12-07 11:16:21.457811;30;;133;4291006775.00
4282913623;4292207755;2;0;2023-12-07 11:16:21.457811;30;;133;4284710916.00
4294012305;4288770487;4;0;2023-12-07 11:16:21.471970;31;;134;4284582923.00
4284725712;4291011613;6;0;2023-12-07 11:16:21.471970;31;;134;4285015399.00
4285019274;4284586717;8;0;2023-12-07 11:16:21.471970;31;;135;4286000409.00
4285982930;4286004436;10;0;2023-12-07 11:16:21.471970;31;;135;4286000409.00
4286268595;4286049752;12;0;2023-12-07 11:16:21.471970;31;;136;4286264526.00
4286100963;4286045766;14;0;2023-12-07 11:16:21.472608;31;;136;4286045704.00
4294878437;10850859;0;0;2023-12-07 11:16:21.472608;31;;137;4286096929.00
4282917689;4292211591;2;0;2023-12-07 11:16:21.472854;31;;137;4286041726.00
4294015516;4288772679;4;0;2023-12-07 11:16:21.472854;31;;138;4294818266.00
4284726580;4291011895;6;0;2023-12-07 11:16:21.487597;32;;138;10783425.00
4285019499;4284586940;8;0;2023-12-07 11:16:21.488997;32;;139;4292146356.00
4285983166;4286004677;10;0;2023-12-07 11:16:21.489802;32;;139;4282848520.00
4286268835;4286049988;12;0;2023-12-07 11:16:21.490597;32;;140;4288735342.00
4286101204;4286046002;14;0;2023-12-07 11:16:21.490597;32;;140;4293960904.00
4294881976;10854825;0;0;2023-12-07 11:16:21.491591;32;;141;4291007060.00
4282921761;4292215432;2;0;2023-12-07 11:16:21.492651;32;;141;4284711787.00
4294018729;4288774876;4;0;2023-12-07 11:16:21.493420;32;;142;4284583144.00
4284727452;4291012181;6;0;2023-12-07 11:16:21.494377;32;;142;4284583144.00
4285019726;4284587162;8;0;2023-12-07 11:16:21.501301;33;;143;4285979136.00
4285983402;4286004914;10;0;2023-12-07 11:16:21.501301;33;;143;4286000646.00
4286269076;4286050224;12;0;2023-12-07 11:16:21.502302;33;;144;4286264766.00
4286101443;4286046242;14;0;2023-12-07 11:16:21.502302;33;;144;4286045941.00
4294885515;10858788;0;0;2023-12-07 11:16:21.502302;33;;145;4286097167.00
4282925829;4292219263;2;0;2023-12-07 11:16:21.502302;33;;145;4286041964.00
4294021934;4288777068;4;0;2023-12-07 11:16:21.502302;33;;146;10787391.00
4284728321;4291012465;6;0;2023-12-07 11:16:21.502302;33;;146;4294821810.00
4285019953;4284587383;8;0;2023-12-07 11:16:21.502302;33;;147;4292150195.00
4285983639;4286005153;10;0;2023-12-07 11:16:21.517332;34;;147;4282852590.00
4286269316;4286050462;12;0;2023-12-07 11:16:21.517332;34;;148;4288737541.00
4286101681;4286046479;14;0;2023-12-07 11:16:21.517332;34;;148;4293964115.00
4294889055;10862751;0;0;2023-12-07 11:16:21.518307;34;;149;4291007346.00
4282929901;4292223102;2;0;2023-12-07 11:16:21.518307;34;;149;4291007346.00
4294025147;4288779261;4;0;2023-12-07 11:16:21.518307;34;;150;4285015853.00
4284729191;4291012750;6;0;2023-12-07 11:16:21.518307;34;;150;4284583368.00
4285020181;4284587604;8;0;2023-12-07 11:16:21.518307;34;;151;4285979370.00
4285983877;4286005390;10;0;2023-12-07 11:16:21.518307;34;;151;4286000881.00
4286269554;4286050699;12;0;2023-12-07 11:16:21.532189;35;;152;4286265005.00
4286101918;4286046715;14;0;2023-12-07 11:16:21.532189;35;;152;4286046179.00
4294892595;10866719;0;0;2023-12-07 11:16:21.532189;35;;153;4286042201.00
4282933969;4292226938;2;0;2023-12-07 11:16:21.532189;35;;153;4286097405.00
4294028355;4288781456;4;0;2023-12-07 11:16:21.532189;35;;154;10791357.00
4284730059;4291013033;6;0;2023-12-07 11:16:21.532189;35;;154;4294825352.00
4285020407;4284587828;8;0;2023-12-07 11:16:21.532189;35;;155;4292154030.00
4285984114;4286005625;10;0;2023-12-07 11:16:21.533146;35;;155;4282856659.00
4286269795;4286050937;12;0;2023-12-07 11:16:21.533146;35;;156;4288739739.00
4286102158;4286046951;14;0;2023-12-07 11:16:21.547042;36;;156;4288739739.00
4294896137;10870686;0;0;2023-12-07 11:16:21.547042;36;;157;4284713528.00
4282938032;4292230771;2;0;2023-12-07 11:16:21.547042;36;;157;4291007630.00
4294031561;4288783641;4;0;2023-12-07 11:16:21.547042;36;;158;4285016081.00
