Cp A 2 ms;Cp P 2 ms;Cr A 2 ms;Cr P 2 ms;Cp A 4 ms;Cp P 4 ms;Cr A 4 ms;Cr P 4 ms;Cp A 10 ms;Cp P 10 ms;Cr A 10 ms;Cr P 10 ms;Cp A 20 ms;Cp P 20 ms;Cr A 20 ms;Cr P 20 ms;Cp A 80 ms;Cp P 80 ms;Cr A 80 ms;Cr P 80 ms
90.14393616;84.24306488;91.6317749;85.93109894;90.06074524;84.25563431;91.72831345;85.9108429;90.11327667;84.24597778;91.69507599;84.24597778;90.13065643;84.22879333;91.71565399;85.89289246;90.14185524;84.22838879;91.69867573;85.91969891
90.12471771;84.23763275;91.68014526;85.91721344;90.06007385;84.28729248;91.7347374;85.91028595;90.08530426;84.24702301;91.74736633;84.24702301;90.13332214;84.22936478;91.72997437;85.92220078;90.14523506;84.22822533;91.69032955;85.93898716
90.13994598;84.28429413;91.70166016;85.9143219;90.05901337;84.23178101;91.76526642;85.91230774;90.12780762;84.25271301;91.71200562;84.25271301;90.14600754;84.22512741;91.70488129;85.91801682;90.14057751;84.2372942;91.70976257;85.91862469
90.10931396;84.17126465;91.70970917;85.94432068;90.0995369;84.24858475;91.75138092;85.89806366;90.09908295;84.21786957;91.72008972;84.21786957;90.11951065;84.25367432;91.72413483;85.90027161;90.13864098;84.22697086;91.71575222;85.9140358
90.16303253;84.30182648;91.66160583;85.9857254;90.09522247;84.22542953;91.7458992;85.90280914;90.09296417;84.23535156;91.75429535;84.23535156;90.11570053;84.23140869;91.75617828;85.87721024;90.1317915;84.2316473;91.71900482;85.90935669
90.1761322;84.17506409;91.68247223;85.93605042;90.08799362;84.24045944;91.72720718;85.91539383;90.11249542;84.21300507;91.73863525;84.21300507;90.11268005;84.24539261;91.73492508;85.89832001;90.11904793;84.24075241;91.71376534;85.91131954
90.08255005;84.35651398;91.64355469;85.94618225;90.12129211;84.22925568;91.72649384;85.89565277;90.09649963;84.21368256;91.74257355;84.21368256;90.0959549;84.23277283;91.75865021;85.908181;90.1275238;84.22603321;91.71283627;85.91248569
90.13929749;84.07029724;91.66677856;85.94198608;90.10997391;84.22048569;91.74007797;85.92260742;90.12490387;84.19692841;91.71293488;84.19692841;90.08826981;84.2609375;91.73038483;85.90339508;90.13391361;84.23222866;91.70902576;85.9132391
90.02185822;84.40310669;91.641922;85.93231201;90.13723373;84.24562073;91.66508865;85.87347031;90.09060669;84.25647125;91.76152649;84.25647125;90.10256805;84.23688354;91.74485779;85.88897476;90.14293938;84.23334236;91.71046124;85.92070274
90.18961334;84.07927704;91.67292023;85.88359833;90.07360077;84.24098969;91.73392868;85.93440247;90.10143433;84.22095642;91.717099;84.22095642;90.11327209;84.22344208;91.73958511;85.91223602;90.1458189;84.23340282;91.70527573;85.92488899
90.0329361;84.45871735;91.66854858;85.95714569;90.09986496;84.20205688;91.69213104;85.9684639;90.1259903;84.21526642;91.7400589;84.21526642;90.12903366;84.21721039;91.69605484;85.90770493;90.1560606;84.22560692;91.7082695;85.92945938
90.23044586;84.07467651;91.70459747;85.95456696;90.10057449;84.23776627;91.70323944;85.93151855;90.07664948;84.27498932;91.71969299;84.27498932;90.14313202;84.23488464;91.71747665;85.90526886;90.13701458;84.2302494;91.71559029;85.92686844
89.99510956;84.43959045;91.62837982;86.00938416;90.1171875;84.25206757;91.74161911;85.90190506;90.11207275;84.22509308;91.7536026;84.22509308;90.10942917;84.24862518;91.71910172;85.91959457;90.13771324;84.23356857;91.71075172;85.91751652
90.11178589;84.21526337;91.71901703;85.9620285;90.06904221;84.23815536;91.71733856;85.90545273;90.09589844;84.24660034;91.70225525;84.24660034;90.13222351;84.22879028;91.72819748;85.91231079;90.12917767;84.23775787;91.71875935;85.91590462
90.06726837;84.37813568;91.66255951;85.92504883;90.14680862;84.26209259;91.704422;85.91017532;90.13652802;84.22012482;91.71859589;84.22012482;90.13387299;84.2340126;91.70523987;85.9368248;90.14332066;84.22325783;91.69098091;85.93139725
90.20170593;84.22540283;91.70233917;85.96175385;90.08867264;84.20735168;91.72404861;85.90195465;90.10067902;84.240271;91.742659;84.240271;90.13075943;84.2519577;91.71299515;85.90388412;90.13670712;84.22096939;91.70127907;85.91799526
90.04428864;84.26358795;91.68222046;86.0428772;90.11073685;84.24033737;91.75547028;85.90325928;90.11916809;84.24131622;91.72801514;84.24131622;90.10446472;84.26342697;91.71055145;85.90443573;90.13182926;84.23548336;91.70535107;85.91437702
90.16940308;84.22888184;91.69790649;85.90435028;90.05451202;84.28163147;91.74587631;85.91417313;90.10858154;84.2269928;91.73105469;84.2269928;90.1437561;84.21975327;91.70494919;85.92334366;90.13541851;84.22978802;91.70246563;85.92770329
90.04541016;84.25323486;91.7041626;85.98446655;90.11157227;84.26348114;91.68803024;85.89604187;90.11599121;84.28151245;91.73900604;84.28151245;90.1458046;84.22750549;91.69173279;85.92999191;90.13414993;84.2273634;91.70988731;85.91715546
90.18294525;84.18501282;91.7280426;85.89147186;90.0794754;84.28119659;91.73034668;85.91946793;90.13942871;84.22976532;91.73653412;84.22976532;90.14331818;84.23641891;91.71109619;85.90603561;90.11855221;84.23399391;91.70872307;85.91715088
90.04284668;84.24526215;91.71567535;86.01238251;90.07247925;84.22622681;91.7259903;85.93466568;90.10003204;84.23700256;91.71193848;84.23700256;90.12625656;84.25998611;91.71448975;85.91052399;90.13627758;84.23207378;91.70430031;85.92602196
90.22536469;84.21466827;91.68666077;85.89289856;90.07239914;84.27195358;91.72620392;85.9373703;90.13232574;84.21151886;91.72024841;84.21151886;90.13490295;84.22597122;91.71477814;85.90258179;90.12211761;84.2393301;91.70100918;85.91541843
90.07581329;84.20845032;91.64417267;86.03277588;90.11211014;84.23664093;91.75556564;85.89485168;90.09778748;84.20861359;91.7472168;84.20861359;90.13478012;84.24817505;91.70891647;85.92156601;90.12821159;84.24122028;91.70211678;85.91588898
90.23166656;84.18265533;91.58335114;85.91069031;90.10582352;84.22986984;91.70269394;85.93160248;90.13804321;84.21551514;91.70897522;84.21551514;90.11881561;84.23143234;91.72195129;85.9046257;90.11275024;84.23653564;91.70963287;85.92547321
90.05954742;84.25376892;91.75683594;85.99330902;90.10404968;84.23308563;91.73859024;85.92676163;90.06010437;84.26310577;91.74101562;84.26310577;90.13793335;84.23542557;91.73088837;85.91296921;90.13393917;84.23231773;91.70474548;85.92169495
90.19910431;84.18050385;91.58589172;85.86943817;90.14477539;84.22136688;91.72934341;85.90353012;90.11499634;84.23347473;91.70844574;84.23347473;90.15037384;84.21996994;91.70908737;85.90380707;90.12792835;84.22690792;91.71682873;85.91357288
90.10447693;84.26467133;91.67858887;86.05571747;90.14805984;84.21573257;91.68295288;85.94011307;90.09709625;84.2088028;91.74925537;84.2088028;90.13738632;84.24404373;91.68523788;85.92723312;90.13269043;84.23081951;91.70608788;85.91647129
90.22525024;84.18264008;91.675354;85.8104248;90.05103683;84.24635315;91.65647888;85.89982605;90.07430115;84.25346832;91.73538055;84.25346832;90.16023407;84.2155304;91.70741043;85.91287613;90.12167587;84.2309454;91.72071877;85.91610699
90.01828003;84.24320984;91.68173218;86.10517883;90.08992386;84.24913788;91.64813232;85.93704605;90.11658173;84.2144928;91.73715668;84.2144928;90.12824097;84.24131927;91.72037888;85.91722794;90.13966064;84.22483921;91.71917934;85.91336689
90.23410797;84.20669556;91.67858887;85.79598236;90.11964035;84.2476387;91.65962219;85.94150543;90.08852997;84.23806915;91.72846222;84.23806915;90.1298172;84.20937729;91.69417267;85.90885544;90.11804695;84.23422852;91.71693077;85.92027149
90.06721497;84.26602936;91.6492691;86.13846588;90.08298111;84.28652573;91.67844772;85.92348862;90.11018219;84.20910492;91.70944061;84.20910492;90.12372894;84.24612885;91.7116745;85.91327209;90.13618774;84.22487831;91.71087627;85.9211031
90.21141052;84.22450256;91.63532257;85.84522247;90.07662582;84.29131317;91.71414185;85.90519333;90.09407959;84.25988617;91.74300995;84.25988617;90.11079483;84.2368576;91.72056808;85.89322357;90.13507309;84.22808971;91.71855412;85.91930656
90.05331421;84.30862427;91.74874115;85.97360992;90.09445572;84.25600815;91.68322754;85.92531586;90.10088654;84.25247192;91.73807831;84.25247192;90.10973816;84.22733154;91.71963043;85.92161789;90.13432617;84.22389622;91.71108837;85.91306267
90.17630768;84.21111298;91.63567352;85.97372437;90.09726334;84.28969955;91.72033691;85.88563919;90.09013977;84.22805176;91.74070129;84.22805176;90.12200241;84.21234741;91.73028641;85.92717209;90.12043076;84.23852234;91.7277113;85.91044025
90.05535126;84.2617569;91.7365799;85.88263702;90.11680222;84.23271561;91.68455887;85.8923645;90.05382233;84.28417969;91.75215912;84.28417969;90.14125061;84.25007553;91.71098938;85.90382309;90.13274994;84.22739716;91.71646709;85.91595936
90.17369843;84.28716278;91.68206787;85.95656586;90.10313034;84.23443985;91.73944092;85.87816238;90.14474182;84.22672424;91.75457611;84.22672424;90.15107117;84.2219101;91.72427826;85.90625305;90.13488216;84.23556576;91.71453705;85.92452507
90.10427856;84.20970917;91.76931;85.92593384;90.10766602;84.25125122;91.72274399;85.90908051;90.11987305;84.21333923;91.72401886;84.21333923;90.113311;84.2434639;91.73089981;85.92514572;90.13349667;84.23359165;91.7269413;85.9117651
90.13505554;84.27165222;91.65734863;85.96924591;90.08487701;84.27705765;91.7251358;85.92805099;90.14553528;84.20491486;91.70081329;84.20491486;90.13409653;84.21276779;91.6969223;85.91724777;90.12557049;84.23409958;91.72684364;85.90998325
90.05641937;84.24655914;91.73370361;85.9406662;90.14819336;84.24873352;91.73182678;85.91732407;90.10533447;84.22211456;91.71855164;84.22211456;90.12586899;84.23982773;91.72360382;85.91339264;90.13599548;84.23708115;91.72036037;85.91270962
90.15219116;84.30049896;91.67362213;85.9373703;90.051548;84.29608536;91.70625687;85.91041565;90.12433472;84.24537048;91.75988159;84.24537048;90.1473999;84.24753647;91.70879517;85.90704498;90.12494373;84.23145199;91.72378445;85.90938854
90.09381866;84.14564514;91.72602081;85.87716675;90.09370804;84.28800583;91.7305069;85.90848541;90.08796997;84.26060944;91.73295135;84.26060944;90.14205933;84.2210701;91.70895844;85.92049789;90.13934269;84.23205357;91.7055275;85.91382294
90.14612579;84.30030823;91.63458252;85.94780731;90.08490372;84.24741745;91.76960754;85.91860962;90.10069885;84.26642609;91.72993317;84.26642609;90.14527435;84.21095352;91.70379715;85.91180954;90.13905544;84.24018192;91.71005974;85.92791138
90.10631561;84.12755585;91.67422485;85.88018799;90.12562561;84.25895309;91.74403;85.92312241;90.11712189;84.23500671;91.72769318;84.23500671;90.12389374;84.23961868;91.70424271;85.89536133;90.14104767;84.23030243;91.7040802;85.91990376
90.10804749;84.32917023;91.64724731;85.90782166;90.07574463;84.23946381;91.67274857;85.8919487;90.07381744;84.24822388;91.73429718;84.24822388;90.10777664;84.24706192;91.71732025;85.89925995;90.14009247;84.22632275;91.70758705;85.92018585
90.13310242;84.14832306;91.71325684;85.91325378;90.10349655;84.24362564;91.72014618;85.89157486;90.13141785;84.22088623;91.72788849;84.22088623;90.11616058;84.21383286;91.7161972;85.91748199;90.13915558;84.2280632;91.71395855;85.91489124
90.04369354;84.40610504;91.67930603;85.96549988;90.09951401;84.22954941;91.69654083;85.91981506;90.10235901;84.22840118;91.71294708;84.22840118;90.14009933;84.21670456;91.69658966;85.93125229;90.13098488;84.23981762;91.71350136;85.91725655
90.19213867;84.08203125;91.77896118;85.8838501;90.11870956;84.23120117;91.71620941;85.9177475;90.11069489;84.22720184;91.71727448;84.22720184;90.10584106;84.26285477;91.71714783;85.90202942;90.12561741;84.23216438;91.71200352;85.91225662
90.07108307;84.37217712;91.66681671;85.94966125;90.1007843;84.22729492;91.70962906;85.92702103;90.08855438;84.25804443;91.75480194;84.25804443;90.10866776;84.24775772;91.72218552;85.90979233;90.12725163;84.23653374;91.72835903;85.9124197
90.16856384;84.06424713;91.7300415;85.87836456;90.12431717;84.21614075;91.69244003;85.93860626;90.11276703;84.23805084;91.73396301;84.23805084;90.12798538;84.22151108;91.77159653;85.90967407;90.13600349;84.22967262;91.71647377;85.91252155
89.95500946;84.46196747;91.66281128;85.97515869;90.09101486;84.23275757;91.68095398;85.96098328;90.12653503;84.22255249;91.74227295;84.22255249;90.111203;84.21944351;91.69926376;85.91401367;90.1227129;84.23912659;91.72070522;85.91431141
90.16560364;84.12215424;91.68950653;85.90455627;90.08746719;84.25896072;91.72361755;85.94340134;90.09530182;84.27413788;91.72084656;84.27413788;90.12537842;84.23391037;91.70947952;85.90104218;90.13008423;84.23269272;91.72268715;85.91544571
90.04541016;84.36435699;91.61987305;85.9468689;90.06277847;84.26736832;91.73548889;85.88012314;90.10188599;84.23121643;91.76360321;84.23121643;90.08871002;84.25704041;91.73809967;85.9033287;90.13768082;84.22632008;91.71217422;85.91109676
90.17369843;84.20359039;91.70124817;85.90071869;90.09290314;84.27106857;91.6942482;85.89031601;90.11302185;84.22323303;91.71914673;84.22323303;90.14397736;84.21732407;91.72513504;85.91601639;90.14126415;84.23239822;91.70848541;85.91876183
90.05066681;84.23895264;91.68757629;85.98329926;90.10854721;84.25583267;91.71672058;85.92209244;90.11616211;84.26183319;91.72255707;84.26183319;90.10753021;84.25399933;91.71837082;85.92124634;90.12498322;84.23471375;91.72172375;85.91134777
90.18318176;84.18992615;91.68841553;85.88545227;90.08385468;84.2277832;91.72887421;85.85271072;90.11170959;84.2396286;91.75046997;84.2396286;90.12396317;84.24464035;91.71259155;85.90609131;90.13422413;84.22704144;91.71616154;85.90414715
90.05430603;84.29758453;91.70161438;85.95093536;90.09745407;84.25380325;91.7065773;85.90478897;90.1070816;84.22489014;91.75503082;84.22489014;90.12113113;84.25254974;91.70922318;85.9098587;90.12323227;84.24023457;91.71908836;85.91296158
90.16667938;84.16913605;91.70401764;85.87563324;90.08282852;84.26196671;91.79044724;85.92269516;90.1450531;84.19807129;91.72553558;84.19807129;90.12914047;84.22262268;91.73629761;85.9326828;90.13867245;84.23060303;91.71860752;85.91401558
90.01358795;84.26944733;91.67391205;85.9594574;90.04202652;84.25667572;91.74409485;85.87807083;90.13290863;84.21208191;91.70263824;84.21208191;90.12969437;84.24219131;91.70529709;85.90516434;90.13156967;84.23038807;91.71552601;85.91594982
90.16676331;84.20081329;91.69074249;85.86778259;90.09355927;84.25659561;91.67898178;85.93457794;90.15128326;84.25117188;91.69144287;84.25117188;90.14275818;84.21800995;91.7232933;85.88682251;90.1421299;84.23126259;91.70305557;85.92154198
90.03955841;84.28905487;91.70643616;85.990242;90.08003616;84.22507477;91.6423378;85.94297028;90.14194336;84.23099365;91.70186615;84.23099365;90.12176514;84.24919586;91.72471695;85.90606613;90.13272743;84.23974781;91.70398731;85.92083569
90.21139526;84.16283417;91.65942383;85.86354065;90.10015869;84.21582413;91.71995926;85.9292717;90.1182663;84.25118103;91.70876617;84.25118103;90.14230347;84.22140808;91.71502838;85.92209396;90.1350153;84.23431702;91.71892109;85.92117786
90.10021973;84.25052643;91.66503906;86.01557159;90.10454941;84.22586823;91.72105026;85.92036438;90.10245514;84.21200104;91.74229584;84.21200104;90.13521957;84.25917053;91.69212494;85.91497116;90.12723293;84.23099823;91.7167635;85.9130024
90.2123642;84.21139526;91.62467957;85.89034271;90.12949371;84.22847366;91.71831894;85.92209244;90.08343506;84.26639404;91.7336792;84.26639404;90.12054138;84.24550247;91.73223572;85.89873047;90.13583088;84.22740097;91.71335926;85.91358604
90.07623291;84.25144958;91.72925568;86.06358337;90.1227684;84.23313904;91.72463608;85.92153168;90.13013763;84.20545959;91.73522949;84.20545959;90.12260666;84.22647629;91.72549362;85.91875534;90.13527641;84.24405441;91.70885181;85.91654072
90.17679596;84.19499207;91.68595886;85.85825348;90.1113739;84.19888687;91.7015152;85.93778229;90.09006958;84.22829895;91.70456696;84.22829895;90.13274841;84.22204056;91.72097931;85.92168579;90.14962711;84.22894077;91.71595154;85.92155476
90.038414;84.19522858;91.69671631;86.09762573;90.12460709;84.24583817;91.69302368;85.90600967;90.16223602;84.19371948;91.68918915;84.19371948;90.10727768;84.22621994;91.72255478;85.89697418;90.14174023;84.23356991;91.70704765;85.92451649
90.20970154;84.20615387;91.61134338;85.82289886;90.09745789;84.23502731;91.6618309;85.91777802;90.1019577;84.2539856;91.70857086;84.2539856;90.123703;84.23904648;91.71694717;85.90355453;90.14190331;84.23950443;91.70135612;85.92798805
90.08303833;84.25692749;91.6831131;86.09255219;90.11425018;84.23485947;91.70014954;85.95272827;90.11051331;84.2314209;91.74718781;84.2314209;90.11442566;84.22227783;91.7394516;85.89642334;90.13373833;84.23550892;91.71052513;85.91834145
90.2433548;84.17697906;91.6920929;85.8515625;90.10964584;84.24835968;91.71634674;85.92822266;90.12217712;84.22492523;91.75249634;84.22492523;90.13234634;84.21996155;91.70767593;85.92300415;90.14959526;84.21896248;91.69978237;85.92210999
90.05243683;84.29329681;91.68531036;86.08831024;90.10103607;84.28496933;91.65460968;85.94467926;90.08700104;84.27623596;91.7014801;84.27623596;90.10612564;84.24665833;91.73485184;85.91031799;90.15018082;84.22539234;91.70464478;85.92613487
90.16503906;84.21518707;91.63186646;85.91819;90.08665085;84.23500061;91.7052536;85.93180847;90.12617798;84.22398529;91.72465057;84.22398529;90.11790543;84.23115768;91.726194;85.90850983;90.13827209;84.23712196;91.70420475;85.92074795
90.07604218;84.27839661;91.74063873;85.8942337;90.12414551;84.23330688;91.73208618;85.94688416;90.10964661;84.22242584;91.733638;84.22242584;90.13412628;84.22500076;91.73035812;85.92050552;90.14084568;84.23912201;91.70790691;85.92427921
90.19306183;84.2181778;91.68559265;85.96711731;90.10509491;84.25079727;91.7149086;85.89262772;90.14909973;84.19859161;91.68717041;84.19859161;90.14100266;84.22594376;91.70264282;85.93843384;90.13711567;84.23529377;91.70012989;85.91856995
90.04652405;84.26537323;91.74997711;85.85694122;90.10655975;84.26205063;91.71177673;85.90390778;90.10902557;84.23917084;91.72149048;84.23917084;90.12446976;84.23799896;91.73527908;85.89436111;90.13215694;84.23648796;91.70966339;85.91777477
90.15864563;84.27679443;91.65898895;85.88760376;90.11265564;84.21399307;91.70534515;85.94878769;90.1151886;84.23765411;91.72205811;84.23765411;90.11362076;84.23666077;91.73274765;85.90222778;90.14069424;84.23607769;91.70615501;85.90964718
90.06815338;84.24952698;91.71787262;85.9042511;90.09677887;84.20114136;91.70750046;85.89776611;90.12225647;84.21116638;91.73603821;84.21116638;90.124897;84.22737427;91.71314621;85.89330292;90.14692478;84.22919922;91.70569324;85.91930313
90.16429901;84.28935242;91.69087219;85.91906738;90.09591675;84.26416016;91.74903488;85.91457748;90.1027298;84.25517578;91.73478088;84.25517578;90.12505112;84.20977478;91.71390457;85.92963486;90.15438728;84.22930355;91.70125942;85.92275848
90.09514618;84.20545197;91.77983856;85.85681915;90.07503891;84.26225281;91.71940231;85.90832138;90.08637238;84.24006348;91.76212921;84.24006348;90.13158646;84.2423111;91.71517029;85.89922867;90.1420826;84.22655621;91.72140255;85.91764374
90.13304901;84.24825287;91.68856049;85.95985413;90.06801987;84.29122162;91.71512222;85.90068436;90.07705536;84.23646851;91.73899689;84.23646851;90.11565552;84.23971786;91.73190308;85.90833664;90.13413506;84.22377071;91.70938854;85.91497021
90.08464813;84.17631531;91.67136383;85.8815918;90.07868576;84.29682922;91.71291733;85.90527725;90.1283371;84.21391602;91.72371674;84.21391602;90.11649857;84.23100891;91.73417053;85.91330338;90.14298782;84.22861252;91.70093975;85.92283516
90.13552856;84.27262115;91.69677734;85.95616913;90.10972595;84.23735428;91.72818756;85.91755295;90.12099457;84.22388763;91.7120163;84.22388763;90.12884598;84.22622681;91.71432419;85.91914825;90.14469051;84.23117046;91.69731731;85.91900635
